City,Location Name,Latitude,Longitude,Address
Dharmapuri,"Govt,TASMAC",12.0962897,78.2897007,"37WQ+GV8, Dharmapuri, Tamil Nadu 635303, India"
Dharmapuri,government Tasmac,12.2959386,78.2173801,"76W8+9XC, Dharmapuri, Tamil Nadu 635111, India"
Dharmapuri,TASMAC WINE SHOP,12.1366774,78.1612837,"Dharmapuri, Tamil Nadu 636701, India"
Dharmapuri,GOVERMENT WINE SHOP MAIN UNIT DPI,12.097505,78.11710599999999,"34X8+2R5, Dharmapuri - Jarugu - Hogenakkal Rd, Thadangam, Tamil Nadu 636803, India"
Dharmapuri,Tasmac,12.2623779,78.0664158,"7368+XH3, Dharmapuri, Tamil Nadu 636808, India"
Arakkonam,Wine Shops,13.0752392,79.6558242,"3MG4+38W, SH 61, Winterpet, Arakkonam, Tamil Nadu 631001, India"
Arakkonam,Tasmac - Govt. Wine Shop,12.4261919,79.8408527,"CRGR+F8H, Kanchipuram, Tamil Nadu 603301, India"
Arakkonam,TASMAC,13.1585624,79.6204255,"5J5C+F5P, Thiruttani, Tamil Nadu 631211, India"
Arakkonam,Tasmac kumilipettai,13.0905386,79.6238906,"3JRF+6H6, Unnamed Road, Thandalam, Tamil Nadu 631003, India"
Arakkonam,Tasmac Tamilnadu Government,13.4307246,79.97324840000002,"CXJF+78J, Dalavai Agraharam, Andhra Pradesh 601202, India"
Arakkonam,tasmac,12.9890285,79.6014115,"XJQ2+JH7, MDR577, Kilkalathur, Tamil Nadu 631005, India"
Arakkonam,Tasmac,12.9711214,79.609483,"XJC5+CQX, Vettangulam, Tamil Nadu 631051, India"
Arakkonam,Government Wineshop TasMark,12.9796768,79.93722570000001,"XWHQ+R7Q, Nemili, Tamil Nadu 602105, India"
Arakkonam,TASMAC,12.9812505,80.1475975,"X4JX+G25, Mallika Nagar, Meenambakkam, Chennai, Tamil Nadu 600016, India"
Arakkonam,TASMAC Government Wine Shop,13.2606756,80.2895995,"R S, Main Road, Attipattu, Chennai, Nandiambakkam, Tamil Nadu 600120, India"
Arakkonam,Tasmac Wineshop,13.0293361,79.95891809999999,"2XH5+PHM, Kondavakkam, Tamil Nadu 602025, India"
Arakkonam,Arakonam Tasmac godown,12.9567456,79.31428880000001,"X847+MPV, Ranipet, Tamil Nadu 632401, India"
Arakkonam,Tasmac,13.0905099,79.635905,"3JRP+692, Unnamed Road, Arakkonam, Tamil Nadu 631003, India"
Arakkonam,TASMAC,13.0353523,79.6300435,"2JPJ+42V, SH 126, Arumbakkam, Arakkonam, Tamil Nadu 631002, India"
Virudhunagar,Tasmac,9.601144999999999,77.9470496,"JW2W+FR3, Pullalakottai Road, GT Nagar, Sivagami Puram, Virudhunagar, Tamil Nadu 626001, India"
Virudhunagar,TASMAC Office In Virudhunagar Dist.,9.5437508,77.94835259999999,"GWVX+G84, Kooraikundu, Tamil Nadu 626003, India"
Virudhunagar,Tasmac Wine Shop,9.597591699999999,77.674868,"HMXF+2WQ, Virudhunagar, Tamil Nadu 626126, India"
Virudhunagar,Tasmac Wine Shop,9.665000299999999,77.66822839999999,"MM89+274, Virudhunagar, Tamil Nadu 626149, India"
Virudhunagar,Government TASMAC Wine Shop,9.8240115,78.0851703,"R3FP+J33, Soorakkulam, Tamil Nadu 625022, India"
Virudhunagar,Wine shop,9.596447699999999,77.9807884,"HXWJ+H8, Virudhunagar, Tamil Nadu 626001, India"
Neyveli,TaSmaC,11.6055827,79.4714431,"JF4C+6H4, Neyveli Twp Block-28, Neyveli T.S, Tamil Nadu 607807, India"
Neyveli,TASMAC,11.6262632,79.515975,"JGG8+G95, Indhira Gandhi Road, Neyveli T.S, Tamil Nadu 607801, India"
Aruppukkottai,Tasmac,9.5016875,78.10442859999999,"G423+MQW, Vellai Kottai, Aruppukkottai, Tamil Nadu 626101, India"
Aruppukkottai,Tasmac,9.5191418,78.10108799999999,"127, Railway Feeder Rd, Meenambigai Nagar, Vasantham Nagar, Aruppukkottai, Tamil Nadu 626101, India"
Aruppukkottai,Tasmac,9.5110757,78.11843150000001,"G469+C93, Aruppukkottai, Tamil Nadu 626105, India"
Aruppukkottai,Tasmac,9.5108798,78.15291669999999,"G563+953, Aruppukkottai, Tamil Nadu 626105, India"
Tambaram,Tasmac,12.9245388,80.12613809999999,"144, Bharathamadha St, Railway Colony, East Tambaram, Tambaram, Chennai, Tamil Nadu 600059, India"
Tambaram,TASMAC,12.905751,80.14267869999999,"W44V+833, New Agaram Road, Yeswanth Nagar, Tambaram, Padmavathi Nagar, Selaiyur, Chennai, Tamil Nadu 600126, India"
Tambaram,Tasmac,12.9316692,80.1231446,"W4JF+M6H, Kadaperi, Tambaram, Chennai, Tamil Nadu 600045, India"
Tambaram,TASMAC,12.9812505,80.1475975,"X4JX+G25, Mallika Nagar, Meenambakkam, Chennai, Tamil Nadu 600016, India"
Tambaram,Wine shop,12.9267782,80.1131553,"W4G7+P76, New Market Nagar, Tambaram, Chennai, Tamil Nadu 600045, India"
Tambaram,TASMAC,12.9160896,80.10416219999999,"W483+CMM, Periyar Nagar, West Tambaram, Irumbuliyur, Chennai, Tamil Nadu 600045, India"
Tambaram,TASMAC,12.9359359,80.1643615,"W5P7+9QC, Airport Colony, Heritage Jayendra Nagar, Sembakkam, Chennai, Tamil Nadu 600044, India"
Tambaram,Tasmac,12.8841909,80.13546149999999,"V4MP+M4P, Mappedu - Vengambakkam Rd, Chennai, Tamil Nadu 600048, India"
Tambaram,Tasmac,12.9607185,80.13454349999999,"89, Tiruneermalai Main Rd, Argeeswarar Colony, Chromepet, Chennai, Tamil Nadu 600044, India"
Tambaram,Tasmac,12.960957,80.13685459999999,"Ambedkar Nagar St, Nagappa Nagar, Chromepet, Chennai, Tamil Nadu 600044, India"
Tambaram,Tasmac Wine Shop,12.8862464,80.0808982,"V3PJ+F9R, Vandalur, Tamil Nadu 600048, India"
Tambaram,Elite TASMAC,12.9750646,80.2202502,"Vighnesh, 92, Velachery - Tambaram Main Rd, First Segment, Vijaya Nagar, Velachery, Chennai, Tamil Nadu 600042, India"
Tambaram,Tasmac Wine Shop,12.9192157,80.08438129999999,"27/B, Mudichur Rd, Raja Rajeswari Nagar, Shanthi Nagar, Lingam Nagar, Old Perungalathur, Tamil Nadu 600063, India"
Palani,Tasmac,10.4535862,77.5179029,"FG39+C5J, Anna Nagar, Palani, Tamil Nadu 624601, India"
Palani,TASMAC BAR,10.5515067,77.5261349,"Palani, TO, Dharapuram Main Road, Thoppampatti, Tamil Nadu 624617, India"
Pattukkottai,TASMAC Wine Shop,10.4349188,79.3330076,"C8MM+X6, Mattusanthai, Pattukkottai, Tamil Nadu 614602, India"
Pattukkottai,Tasmac,10.4173702,79.3307889,"C88J+W8V, Pattukkottai, Tamil Nadu 614602, India"
Kovilpatti,Tasmac bar,9.1755339,77.88518979999999,"5VGP+638, SH 44, Thittankulam, Kovilpatti, Tamil Nadu 628502, India"
Kovilpatti,Tasmac manthithoppu ( KOVILPATTI BAR ),9.146369499999999,77.8593963,"30D/6 Uthupatti kovilpatti road kovilpatti _, Kovilpatti, Tamil Nadu 628502, India"
Kovilpatti,Tasmac bar,9.1564366,77.8850952,"5V4P+H2H, pasuvanthanai road, Pandavarmangalam, Tamil Nadu, India"
Kovilpatti,Tasmac,8.6260284,78.0281717,"J2GH+C77, Kovilpatti-Ottapidaram-Pudukottai-Eral-Mukkani Rd, Eral, Tamil Nadu 628801, India"
Kovilpatti,டாஸ்மாக்,9.1744498,77.86499529999999,"23, AKS Theatre Road, V.O.C. Nagar, Kadershan Koil, Kovilpatti, Tamil Nadu 628501, India"
Kovilpatti,TASMAC,9.183706899999999,77.8848683,"Puthukiramam, Kovilpatti, Tamil Nadu 628502, India"
Tiruvallur,Tasmac Wineshop,13.0890403,80.1227844,"34QF+J47, Tiruvallur, Tamil Nadu 600077, India"
Tiruvallur,Tasmac wineshop,13.135982,79.9204063,"709, Chennai Tiruvallur High Rd, Ma. Po. Si. Nagar, Tiruvallur, Kakkalur, Tamil Nadu 602001, India"
Tiruvallur,Tasmac Elite,13.1369765,79.9130752,"4WP7+Q6W, NH 716, Ma. Po. Si. Nagar, Tiruvallur, Kakkalur, Tamil Nadu 602003, India"
Tiruvallur,TASMAC,13.0374909,80.25125489999999,"Shop No. 894, 20/1, Tiruvalluvar Salai, Seethammal Colony, Lubdhi Colony, Teynampet, Chennai, Tamil Nadu 600018, India"
Tiruvallur,TASMAC,13.0153928,80.2472665,"268W+5W2, Ellaiamman Koil St, Kotturpuram, Chennai, Tamil Nadu 600085, India"
Tiruvallur,Tasmac,13.0656166,80.2738241,"No. 19, Triplicane High Rd, Ellis Puram, Padupakkam, Triplicane, Chennai, Tamil Nadu 600005, India"
Tiruvallur,TASMAC Wine shop,13.0373992,80.2341586,"26PM+XM3, Dhandapani St, T. Nagar, Chennai, Tamil Nadu 600017, India"
Tiruvallur,TASMAC Wine Shop,13.0442714,80.1481744,"19 & 20 Raja's Garden, Vanagaram, Chettiyar Agaram Rd, Rajas Garden, Porur, Chennai, Tamil Nadu 600095, India"
Tiruvallur,Tasmac elite shop,13.027222,80.2588203,"2nd Main Road, opposite to Not Just Brown, Raja Annamalai Puram, RA Puram, Trustpakkam, Mandaveli, Chennai, Tamil Nadu 600028, India"
Tiruvallur,TASMAC,12.9812505,80.1475975,"X4JX+G25, Mallika Nagar, Meenambakkam, Chennai, Tamil Nadu 600016, India"
Tiruvallur,Elite Tasmac,13.0533183,80.2493307,"Gemini Parson Complex, 1, Dr MGR Salai, Tirumurthy Nagar, Nungambakkam, Chennai, Tamil Nadu 600006, India"
Tiruvallur,Tasmac DM Office,13.1291404,79.93897129999999,"4WHQ+MH5, Kakkalur Industrial Estate, Tiruvallur, Tamil Nadu 602003, India"
Tiruvallur,Tasmac Wine and Bar,13.0717887,80.20230509999999,"36C2+PW7, Unnamed Road, Koyambedu, Chennai, Tamil Nadu 600107, India"
Tiruvallur,TASMAC,12.9874621,80.2555627,"X7P4+X6P, SH 49, Ranganatha Puram, Thiruvanmiyur, Chennai, Tamil Nadu 600041, India"
Tiruvallur,TASMAC Wine Shop,13.0476298,80.2455253,"T. Nagar, Chennai, Tamil Nadu 600017, India"
Tiruvallur,Elite Tasmac shanthi colony,13.0824096,80.2164398,"123AA, 4th Ave, Shanthi Colony, Anna Nagar, Chennai, Tamil Nadu 600040, India"
Tiruvallur,Tasmac AC Bar,13.1148978,80.2315656,"Shop No: 13/33, S.R.P Koil Street South, SRP Koil St N, Agaram, Perambur, Chennai, Tamil Nadu 600082, India"
Tiruvallur,Tasmac Elite,13.0825167,80.21381769999999,"147, 2nd Ave, Block AC, AB Block, AC Block, Anna Nagar, Chennai, Tamil Nadu 600040, India"
Tiruvallur,Tasmac Wine Shop / Bar,13.0218858,80.2061602,"26C4+QF4, 100 Feet Rd, Ambal Nagar, Ekkatuthangal, Chennai, Tamil Nadu 600032, India"
Tiruvallur,Thirumazhisai Tasmac Godown,13.041474,80.05832099999999,"23R5+H8P, Thirumazhisai, Tamil Nadu 600124, India"
Tiruvallur,TASMAC,12.9914849,80.21632029999999,"142, Phoenix Market City St, Indira Gandhi Nagar, Velachery, Chennai, Tamil Nadu 600042, India"
Tiruvallur,TASMAC,13.0582702,80.2242449,"15, Shanmuganar Salai, Sree Ram Puram, Kamaraj Nagar, Kodambakkam, Vada Agaram Rd, Sree Ram Puram, Kamaraj Nagar, Kodambakkam, Chennai, Tamil Nadu 600024, India"
Tiruvallur,Tasmac,13.0834148,80.2259438,"36MG+998, 1st Main Rd, Chinthamani, D Block, Annanagar East, Chennai, Tamil Nadu 600102, India"
Tiruvallur,TASMAC Agasthya,13.123357,80.2877961,"47FQ+84M, Sanjeevarayanpet, Old Washermanpet, Chennai, Tamil Nadu 600021, India"
Tiruvallur,Tasmac Bar,13.0843345,80.221352,"36MC+PGQ, 2nd Ave, B Block, Annanagar East, Chennai, Tamil Nadu 600030, India"
Tiruvallur,Manavalanagar Wine Shop,13.1138257,79.91651410000001,"4W78+FHH, Tiruvallur, Tamil Nadu 602003, India"
Tiruvallur,Tasmac Egmore,13.0691929,80.256849,"Shop No.6, Alsa Mall, Red Cross Rd, Egmore, Chennai, Tamil Nadu 600008, India"
Tiruvallur,Tasmac Warehouse,13.092475,80.172291,"600058, D-83-84, Ambattur Industrial Estate Rd, Ambattur Industrial Estate, Chennai, Tamil Nadu 600058, India"
Tiruvallur,Tasmac,13.0479776,80.2214193,"1-24, Rathinammal St, KG NTR Heritage, Boopathy Nagar, Kodambakkam, Chennai, Tamil Nadu 600024, India"
Tiruvallur,TASMAC - Tamil Nadu State Marketing Corporation Limited,13.0700237,80.2712231,"Shop No, 34, Wallers Rd, Mount Road, Chintadripet, Chennai, Tamil Nadu 600002, India"
Tiruvallur,TASMAC,13.0766813,80.22527029999999,"36GG+M4C, Shenoy Nagar, Chennai, Tamil Nadu 600030, India"
Tiruvallur,Tasmac Wine Shop,12.9894555,80.1859352,"2, Thurairaj St, Teachers Colony, Pazavanthangal, Chennai, Tamil Nadu 600114, India"
Tiruvallur,TASMAC,13.0360302,80.2674153,"27P8+CX7, Canal Bank Rd, Kapali Thottam, Mylapore, Chennai, Tamil Nadu 600004, India"
Tiruvallur,Tasmac,13.0261465,80.1749519,"NO.4, Mount Poonamallee Rd, Park Dugar, Ramapuram, Chennai, Tamil Nadu 600089, India"
Tiruvallur,TASMAC Elite,12.9204586,80.2511784,"2, 86, SH 49, Cholamandal Artists Village, Injambakkam, Chennai, Tamil Nadu 600115, India"
Tiruvallur,Tasmac,13.0895803,80.10829679999999,"34Q5+R8M, Avadi, Tamil Nadu 600071, India"
Tiruvallur,TASMAC,13.0545481,80.1445653,"343V+RR8, Rajiv Nagar, Vanagaram, Chennai, Adayalampattu, Tamil Nadu 600095, India"
Tiruvallur,Tasmac,13.095181,80.18894999999999,"3/27, Kalaivanar Nagar, Padi, Chennai, Tamil Nadu 600050, India"
Tiruvallur,TASMAC AC bar,13.0432405,80.20282700000001,"26V3+74W, PV Rajamannar Salai, Rajamannar Colony, Sector 4, K. K. Nagar, Chennai, Tamil Nadu 600093, India"
Tiruvallur,TASMAC Bar,13.0553609,80.1834287,"354M+49V, Ganapathy St, Dhanalakshmi Nagar, Bhuvaneswari Nagar, Valasaravakkam, Chennai, Tamil Nadu 600095, India"
Tiruvallur,Elite TASMAC,12.9750646,80.2202502,"Vighnesh, 92, Velachery - Tambaram Main Rd, First Segment, Vijaya Nagar, Velachery, Chennai, Tamil Nadu 600042, India"
Tiruvallur,Tasmac Elite,12.9043066,80.2283095,"shop(1st Floor, Rajiv Gandhi Salai, above Moda men's ware, Sholinganallur, Chennai, Tamil Nadu 600097, India"
Tiruvallur,Tasmac,13.0421373,80.1148704,"No: 24, School Street, Near Mangadu Bus Stop, Mangadu, Astha Lakshmi Nagar, Indrani Nagar, Chennai, Tamil Nadu 600112, India"
Tiruvallur,TASMAC,13.1215889,80.06269189999999,"43C7+J3P, SH 206, Pattabiram, Tamil Nadu 600072, India"
Tiruvallur,TASMAC,13.1476794,80.1043814,"44X3+3PH, Kovil Pathagai, Poompozhil Nagar, Avadi, Kannadapalayam, Tamil Nadu 600062, India"
Tiruvallur,TASMAC Government Wine Shop,13.2606756,80.2895995,"R S, Main Road, Attipattu, Chennai, Nandiambakkam, Tamil Nadu 600120, India"
Tiruvallur,TASMAC Wine Shop,13.0643459,79.9099854,"3W75+PXX, SH 57, Polivakkam, Tamil Nadu 602002, India"
Tiruvallur,Tasmac Bar,13.1223932,80.2008816,"7, 200 Feet Road, Senthil Nagar, Kolathur, Chennai, Tamil Nadu 600099, India"
Tiruvallur,Tasmac Wineshop,13.0293361,79.95891809999999,"2XH5+PHM, Kondavakkam, Tamil Nadu 602025, India"
Tiruvallur,Tamil Nadu State Marketing Corporation Limited,13.0772206,80.26506119999999,"37G8+V2M, IV Floor, CMDA Tower-II, Gandhi Irwin Bridge Road, Triplicane, Egmore, Chennai, Tamil Nadu 600008, India"
Tiruvallur,Tasmac,13.0573451,80.2038237,"26, Dasarathapuram Main Rd, Saligrammam, Mathiazhagan Nagar, Shanthi Nagar, Vadapalani, Chennai, Tamil Nadu 600026, India"
Tiruvallur,TASMAC Gulu Gulu Wines,12.9636649,80.2150764,"X678+F28, Ram Nagar South, Madipakkam, Chennai, Tamil Nadu 600042, India"
Tiruvallur,Tasmac,13.1128157,80.2433853,"Shop No: 217, Madhavaram High Rd, Perambur, Chennai, Tamil Nadu 600011, India"
Tiruvallur,Tasmac,13.0561596,80.25589640000001,"3744+F96, Greams Rd, Thousand Lights East, Thousand Lights, Chennai, Tamil Nadu 600006, India"
Tiruvallur,TASMAC,12.986597,80.2228481,"80, Velachery Main Rd, Lakshmi Puram, Velachery, Chennai, Tamil Nadu 600042, India"
Tiruvallur,Tasmac,13.1709345,80.09494629999999,"53CV+9XG, Vishnu Nagar, New Vellanur, Tamil Nadu 600065, India"
Tiruvallur,Tasmac,13.0344945,80.2152651,"31/39, 10th Ave, Sarvamangala Colony, Manthope Colony, Ashok Nagar, Chennai, Tamil Nadu 600083, India"
Tiruvallur,Tasmac Wine shop,13.1453693,80.20436389999999,"46W3+4PX, Red Hills Road, Tirumal Srinivas Nagar, Madhavaram, Kadirvedu, Tamil Nadu 600099, India"
Panruti,Bus stand TASMAC,11.7704736,79.5530967,"back side, Bus stand, Indira Gandhi Rd, Kamaraj Nagar, Panruti, Tamil Nadu 607106, India"
Panruti,Tasmac,11.7581794,79.5481355,"QG5X+77C, Panikankupp, Panruti, Panikankuppam, Tamil Nadu 607103, India"
Panruti,TASMAC,11.7733693,79.55194209999999,"QHF2+8QW, Road, Ulunthampattu, Chennai, Panruti, Tamil Nadu 607106, India"
Namakkal,GOVT TASMAC,11.2511989,78.101185,"7422+FFJ, Namakkal, Tamil Nadu 637003, India"
Namakkal,govt Tasmac,11.2578678,78.15988399999999,"7555+5X2, Swamy Nagar, M. K. Ramasamy Nagar, Tamil Nadu 637001, India"
Namakkal,Tasmac Wine Shop,11.2507873,78.16110739999999,"7526+8CH, Swamy Nagar, Namakkal, Tamil Nadu 637001, India"
Namakkal,TASMAC,11.2190829,78.1913931,"659R+JHJ, Ganga Nagar, Namakkal, Tamil Nadu 637001, India"
Namakkal,Tasmac Wine Shop & Bar,11.2307085,78.1768022,"65JG+7PF, Sellappa Colony, Namakkal, Tamil Nadu 637001, India"
Namakkal,TASMAC,11.2241642,78.1719056,"65FC+MQ6, Sendhamangalam Rd, R.P Pudur, Namakkal, Tamil Nadu 637001, India"
Namakkal,TASMAC Puduchatram,11.3791302,78.16334959999999,"95H7+M85, Namakkal, Tamil Nadu 637018, India"
Perambalur,Tamil Nadu State Marketing Corporation Limited,11.2416919,78.8624921,"6VR6+MXH, SH 157, Super Nagar, Perambalur, Tamil Nadu 621212, India"
Perambalur,Tasmac Wine Shop,11.2565321,78.8733263,"7V4F+J88, Perambalur, Tamil Nadu 621212, India"
Perambalur,Tasmac,11.2482693,78.8573207,"6VX4+8W4, Unnamed Road, Samathuvapuram, Perambalur, Tamil Nadu 621212, India"
Thiruvarur,Tasmac,10.6524331,79.5358799,"MG2P+X9C, Thiruvarur, Tamil Nadu 614717, India"
Thiruvarur,Tasmac,10.7385739,79.6628231,"PMQ7+C4G, Thiruvarur, Tamil Nadu 610106, India"
Thiruvarur,TASMAC,10.8238691,79.4051237,"RCF4+G2X, Thiruvarur, Alangudi, Tamil Nadu 612801, India"
Thiruvarur,Government tasmac,10.7624246,79.14006429999999,"Q46R+X28, Philomina Nagar, Thanjavur, Tamil Nadu 613007, India"
Thiruvarur,Tasmac,10.5383168,79.63960809999999,"GJQQ+9R4, Tamil Nadu 614713, India"
Thiruvarur,TASMAC - Tamil Nadu State Marketing Corporation Limited,13.0700237,80.2712231,"Shop No, 34, Wallers Rd, Mount Road, Chintadripet, Chennai, Tamil Nadu 600002, India"
Thiruvarur,Government tasmac,10.7710198,79.7397768,"QPCQ+CW2, Aniamangalam - Vadakkuveli - Kizha Velur Rd, Vadakkuveli, Tamil Nadu 611104, India"
Thiruvarur,Tasmac,10.8580987,79.5740725,"VH5F+6JP, Srivanchiyam - Manakkal Rd, Veedividangan, Paruthiyur, Tamil Nadu 610107, India"
Thiruvarur,Elite TASMAC,12.9750646,80.2202502,"Vighnesh, 92, Velachery - Tambaram Main Rd, First Segment, Vijaya Nagar, Velachery, Chennai, Tamil Nadu 600042, India"
Thiruvarur,Tasmac,10.7879199,79.5951091,"QHQW+529, Thanjavur - Nagapattinam Rd, Agarathirunallur, Tamil Nadu 613701, India"
Thiruvarur,Tamil Nadu State Marketing Corporation Limited,13.0772206,80.26506119999999,"37G8+V2M, IV Floor, CMDA Tower-II, Gandhi Irwin Bridge Road, Triplicane, Egmore, Chennai, Tamil Nadu 600008, India"
Thiruvarur,Wine shop,10.7653848,79.63713419999999,"45, VRM Rd, Santhamangalam, Vijayapuram, Thiruvarur, Tamil Nadu 610001, India"
Thiruvarur,Govt Tasmac,10.7477303,79.0626322,"P3X7+33V, Thanjavur, Tamil Nadu 613403, India"
Thiruvarur,Tasmac,10.7369639,79.57551670000001,"Bus Stop, Er Mani Street, Kamalapuram To Mangudi Rd, Vengaramberaiyur, Tamil Nadu 610102, India"
Thiruvarur,TASMAC Godown,10.9902349,79.4299747,"XCRH+3XX, Thirubuvanam, Tamil Nadu 612103, India"
Thiruvarur,Tasmac,13.0999214,80.22601689999999,"36XG+X97, Parasurama Eswaran Koil Main St, Ramanuja Nagar, United India Nagar, Ayanavaram, Chennai, Tamil Nadu 600023, India"
Thiruvarur,TASMAC Elite,12.9204586,80.2511784,"2, 86, SH 49, Cholamandal Artists Village, Injambakkam, Chennai, Tamil Nadu 600115, India"
Thiruvarur,Tasmac,10.5485413,79.62080999999999,"GJXC+C87, Madappuram, Tamil Nadu 614715, India"
Thiruvarur,Government tasmac,10.5247296,79.3578497,"G9F5+V4X, Kannugudi East, Kannugudi North, Tamil Nadu 614901, India"
Thiruvarur,Government tasmac,10.541548,79.28063209999999,"G7RJ+J76, Pappanadu, Nemilithippiakudi, Tamil Nadu 614626, India"
Thiruvarur,DM OfficeTasmac Tiruvarur,10.7720334,79.6102004,"QJC6+R38, Vilamal, Thiruvarur, Thandalai, Tamil Nadu 610004, India"
Sankarankoil,TASMAC,9.176997199999999,77.52884569999999,"5GGH+QGX, Railway Feeder Rd, Sankarankoil, Tamil Nadu 627756, India"
Vaniyambadi,Government tasmac,12.5785281,78.5760135,"HHHG+CC6, Unnamed Road, Parsampettai, Kudiyanakuppam, Jolarpet, Tamil Nadu 635851, India"
Vaniyambadi,TASMAC,12.636466,78.5642088,"JHP7+HMP, Unnamed Road, Thekkupattu, Tamil Nadu 635801, India"
Vaniyambadi,TASMAC,12.6303415,78.66003479999999,"Tamil Nadu 635851, India"
Vaniyambadi,TASMAC,12.5897618,78.6316341,"HJQJ+WM2, Yellagiri Road, Athanavur, Tamil Nadu 635853, India"
Vaniyambadi,Tasmac,12.6593415,78.61095639999999,"MJ56+P9P, CN Annadurai Rd, Maduranada Nagar, Vaniyambadi, Tamil Nadu 635751, India"
Tiruchengode,Tasmac,11.3807637,77.8942917,"9VJV+8P3, Thondikaradu, Tiruchengode, Tamil Nadu 637211, India"
Tiruchengode,TASMAC,11.3938766,77.8404193,"9RVR+H53, Tiruchengode, Tamil Nadu 637209, India"
Tiruchengode,Tasmac,11.4046529,77.7945084,"CQ3V+VR6, Tiruchengode, Tamil Nadu 638006, India"
Tiruchengode,TASMAC GOVERNMENT WINE SHOP,11.3842778,77.8645746,"9VM7+PR4, Tiruchengode, Tamil Nadu 637209, India"
Cheyyar,TASMAC WINES,12.6619367,79.5367282,"MG6P+QMH, SH 5, Cheyyar, Tamil Nadu 604407, India"
Thirumangalam,TASMAC (VR Mall),13.0808744,80.19628469999999,"35JW+8GV, Thirumangalam, Chennai, Tamil Nadu 600040, India"
Thirumangalam,Tasmac Wine and Bar,13.0717887,80.20230509999999,"36C2+PW7, Unnamed Road, Koyambedu, Chennai, Tamil Nadu 600107, India"
Thirumangalam,Elite Tasmac shanthi colony,13.0824096,80.2164398,"123AA, 4th Ave, Shanthi Colony, Anna Nagar, Chennai, Tamil Nadu 600040, India"
Thirumangalam,Tasmac Elite,13.0825167,80.21381769999999,"147, 2nd Ave, Block AC, AB Block, AC Block, Anna Nagar, Chennai, Tamil Nadu 600040, India"
Thirumangalam,Tasmac Bar,13.0843345,80.221352,"36MC+PGQ, 2nd Ave, B Block, Annanagar East, Chennai, Tamil Nadu 600030, India"
Thirumangalam,Tasmac,13.0834148,80.2259438,"36MG+998, 1st Main Rd, Chinthamani, D Block, Annanagar East, Chennai, Tamil Nadu 600102, India"
Thirumangalam,TASMAC ELITE,13.070622,80.20324389999999,"10, Square Mall, Main Road, NSK Nagar, Koyambedu, Chennai, Tamil Nadu 600106, India"
Kulithalai,Tasmac Wineshop,10.943413,78.4131881,"WCV7+97G, NH67, Kulithalai, Tamil Nadu 639104, India"
Thiruthuraipoondi,Tasmac,10.5383168,79.63960809999999,"GJQQ+9R4, Tamil Nadu 614713, India"
Thiruthuraipoondi,Tasmac,10.4577212,79.7394822,"Bus Stop, Thiruthuraipoondi - Vedaranyam Rd, Kariyapattinam, Tamil Nadu 614806, India"
Thiruthuraipoondi,Tasmac,10.4477913,79.68949169999999,"CMXQ+4Q9, Thiruthuraipoondi - Marakkadu Salai, Thanikottagam, Tamil Nadu 614716, India"
Thiruthuraipoondi,Government tasmac,10.7624246,79.14006429999999,"Q46R+X28, Philomina Nagar, Thanjavur, Tamil Nadu 613007, India"
Thiruthuraipoondi,Tasmac Shop Maruthur south,10.4233412,79.7329548,"CPFM+P8M, Annapettai, Tamil Nadu 614714, India"
Thiruthuraipoondi,Government tasmac,10.7710198,79.7397768,"QPCQ+CW2, Aniamangalam - Vadakkuveli - Kizha Velur Rd, Vadakkuveli, Tamil Nadu 611104, India"
Thiruthuraipoondi,Govt. Tasmac,11.0114413,78.71653169999999,"2P68+HJF, Edumalai Rd, Valaiyur, Tamil Nadu 621007, India"
Thiruthuraipoondi,TASMAC,10.6371144,79.8088836,"JRP5+RHR, Thirupoondi, Tamil Nadu 611110, India"
Thiruthuraipoondi,Government tasmac,10.541548,79.28063209999999,"G7RJ+J76, Pappanadu, Nemilithippiakudi, Tamil Nadu 614626, India"
Thiruthuraipoondi,Govt Tasmac,10.7477303,79.0626322,"P3X7+33V, Thanjavur, Tamil Nadu 613403, India"
Thiruthuraipoondi,Government tasmac,10.5247296,79.3578497,"G9F5+V4X, Kannugudi East, Kannugudi North, Tamil Nadu 614901, India"
Thiruthuraipoondi,Tasmac,10.5485413,79.62080999999999,"GJXC+C87, Madappuram, Tamil Nadu 614715, India"
Thiruthuraipoondi,TASMAC,10.3989841,79.5008576,"9GX2+H8X, Muthupet, Tamil Nadu 614738, India"
Manapparai,TASMAC wine shop,10.6144234,78.4233196,"JC7F+Q9C, Sevalur-Manapparai Main Rd, Manapparai, Tamil Nadu 621306, India"
P.N.Patti,TASMAC Wine Shop,11.7740165,77.81116899999999,"QRF6+JF3, Thottilpatti, Tamil Nadu 636406, India"
P.N.Patti,TASMAC,11.8045422,77.821687,"Mettur Dam, RS 2, Tamil Nadu 636401, India"
P.N.Patti,Tasmac,11.8537084,77.74479219999999,"VP3V+FWM, Singiripatti, Tamil Nadu 636303, India"
P.N.Patti,govt Tasmac,11.2578678,78.15988399999999,"7555+5X2, Swamy Nagar, M. K. Ramasamy Nagar, Tamil Nadu 637001, India"
P.N.Patti,Government TASMAC,11.2778354,77.251094,"77H2+5C5, Sevur, Tamil Nadu 638460, India"
P.N.Patti,TASMAC,11.7334624,78.05484419999999,"P3M3+9WP, Kullamanickenpatti, Tamil Nadu 636011, India"
